City ID,City,Country,Date,Max Temp,Clouds,Humidity,Wind Speed,Lat,Lng
322,Burnie,AU,1608576325,54.0,100,97,8.01,-41.07,145.92
323,Nsanje,MW,1608576326,79.11,0,76,3.58,-16.92,35.26
324,College,US,1608576052,-6.0,75,76,2.89,64.86,-147.8
325,Shangzhi,CN,1608576326,15.15,4,93,11.97,45.22,127.97
326,Boa Vista,BR,1608576326,89.6,75,49,16.11,2.82,-60.67
327,Itupiranga,BR,1608576326,86.0,75,79,3.36,-5.13,-49.33
328,Søgne,NO,1608576327,46.0,40,86,3.36,58.08,7.82
329,Novy Urengoy,RU,1608576097,-36.65,11,82,8.5,66.08,76.63
330,Arrondissement de Castres,FR,1608576327,53.01,90,100,2.24,43.58,2.17
331,Kalisz,PL,1608576068,37.99,90,90,3.0,51.76,18.09
332,City of Passi,PH,1608576327,74.79,100,93,3.58,11.15,122.65
333,Riyadh,SA,1608576188,60.8,0,48,5.82,24.69,46.72
334,Turbat,PK,1608576187,66.7,0,28,14.94,26.0,63.04
335,Comodoro Rivadavia,AR,1608576240,64.4,0,39,19.46,-45.87,-67.5
336,Ayaviri,PE,1608576328,58.21,75,47,4.81,-14.89,-70.59
337,Rocha,UY,1608576328,68.58,0,50,15.97,-34.48,-54.33
338,Chapleau,CA,1608576328,30.2,75,74,3.36,47.84,-83.4
339,De Aar,ZA,1608576328,65.66,100,82,7.49,-30.65,24.01
340,Lumberton,US,1608576328,55.4,75,71,8.05,34.62,-79.01
341,Syracuse,IT,1608576329,60.8,40,82,12.75,37.09,15.28
342,Walvis Bay,NA,1608576329,64.99,100,88,8.05,-22.96,14.51
343,Jalu,LY,1608576329,57.51,0,64,9.4,29.03,21.55
344,Puerto Suárez,BO,1608576329,95.0,75,56,11.41,-18.95,-57.8
345,Nadym,RU,1608576329,-27.18,20,85,9.69,65.53,72.52
346,Petauke,ZM,1608576329,68.88,79,92,3.44,-14.24,31.33
347,Yangjiang,CN,1608576330,59.04,100,42,8.01,21.85,111.97
348,Porto-Novo,BJ,1608576330,82.4,40,88,9.17,6.5,2.6
349,San Cristobal,VE,1608576330,87.8,40,55,9.17,7.77,-72.22
350,Biltine,TD,1608576330,72.19,0,21,6.35,14.53,20.92
351,Seymchan,RU,1608576330,-24.2,100,84,3.49,62.88,152.43
352,Araouane,ML,1608576330,66.33,3,26,11.23,18.9,-3.53
353,Erenhot,CN,1608576331,9.54,0,91,13.11,43.65,111.98
354,Aranos,NA,1608576331,76.42,82,62,8.68,-24.13,19.12
355,Akonolinga,CM,1608576331,76.57,66,54,2.71,3.77,12.25
356,Hirara,JP,1608576331,67.73,100,83,20.04,24.8,125.28
357,Inírida,CO,1608576331,84.51,97,79,2.91,3.87,-67.92
358,Takoradze,GH,1608576331,80.51,1,81,7.61,4.88,-1.76
359,Luwingu,ZM,1608576332,64.4,47,90,2.84,-10.26,29.93
360,San Policarpo,PH,1608576332,80.69,100,83,9.28,12.18,125.51
361,Kasulu,TZ,1608576332,73.4,20,100,2.39,-4.58,30.1
362,Koppa,IN,1608576298,58.93,83,71,3.74,13.53,75.36
